ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
27488,"Mirela Krasimirova Demireva",F,26,180,58,Bulgaria,BUL,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's High Jump",Silver
27521,"Lene Stokholm Demsitz (Jrgensen-, Humlebk-)",F,29,164,53,Denmark,DEN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Long Jump",NA
27524,"Lashinda Monique Demus",F,21,170,60,"United States",USA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres Hurdles",NA
27524,"Lashinda Monique Demus",F,29,170,60,"United States",USA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 400 metres Hurdles",Silver
27531,"Hanna Demydova",F,25,178,50,Ukraine,UKR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Triple Jump",NA
27532,"Michle Demys (-Bichon)",F,21,169,60,France,FRA,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's Javelin Throw",NA
27546,"Merima Denboba",F,21,168,48,Ethiopia,ETH,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",NA
27600,"Nicole Denise (-Perez)",F,19,170,70,France,FRA,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's High Jump",NA
27610,"Leslie Jean Deniz",F,22,170,86,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Discus Throw",Silver
27613,"Ulrike Denk",F,20,170,53,"West Germany",FRG,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 100 metres Hurdles",NA
27621,"Breda Dennehy-Willis",F,30,175,53,Ireland,IRL,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
27621,"Breda Dennehy-Willis",F,30,175,53,Ireland,IRL,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
27637,"Kate Dennison (-Rooney)",F,24,172,60,"Great Britain",GBR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Pole Vault",NA
27637,"Kate Dennison (-Rooney)",F,28,172,60,"Great Britain",GBR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Pole Vault",NA
27699,"Emel Dereli",F,20,181,110,Turkey,TUR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Shot Put",NA
27710,"Zoe Lianne Derham",F,27,178,103,"Great Britain",GBR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Hammer Throw",NA
27720,"Dariya Derkach",F,23,170,50,Italy,ITA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Triple Jump",NA
27753,"Kateryna Oleksandrivna Derun",F,22,167,75,Ukraine,UKR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Javelin Throw",NA
27767,"Betlhem Desalegn Belayneh",F,20,160,55,"United Arab Emirates",UAE,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",NA
27788,"Solene Dsert (-Mariller)",F,26,182,62,France,FRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
27790,"Jean Catherine Desforges (-Pickering)",F,23,171,64,"Great Britain",GBR,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's 80 metres Hurdles",NA
27790,"Jean Catherine Desforges (-Pickering)",F,23,171,64,"Great Britain",GBR,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's 4 x 100 metres Relay",Bronze
27797,"Ana Mara Desivici Nekeforchuk",F,20,177,69,Uruguay,URU,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Pentathlon",NA
27824,"Laura Denise DeSnoo",F,21,181,98,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Discus Throw",NA
27887,"Sylvia Dethir",F,23,164,55,Belgium,BEL,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres Hurdles",NA
27887,"Sylvia Dethir",F,27,164,55,Belgium,BEL,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres Hurdles",NA
27903,"Paula Deubel (-Phillips)",F,21,172,73,"United States",USA,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's Shot Put",NA
27908,"Marie-Christine Deurbroeck",F,27,162,56,Belgium,BEL,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Marathon",NA
27923,"Isabelle Devaluez",F,30,180,75,France,FRA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Discus Throw",NA
27928,"Elsa Devassoigne (-Black-)",F,22,170,52,France,FRA,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 400 metres",NA
27928,"Elsa Devassoigne (-Black-)",F,26,170,52,France,FRA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
27940,"Yolanda Gail L. Devers (-Roberts)",F,21,160,55,"United States",USA,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres Hurdles",NA
27940,"Yolanda Gail L. Devers (-Roberts)",F,25,160,55,"United States",USA,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",Gold
27940,"Yolanda Gail L. Devers (-Roberts)",F,25,160,55,"United States",USA,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres Hurdles",NA
27940,"Yolanda Gail L. Devers (-Roberts)",F,29,160,55,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres",Gold
27940,"Yolanda Gail L. Devers (-Roberts)",F,29,160,55,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres Hurdles",NA
27940,"Yolanda Gail L. Devers (-Roberts)",F,29,160,55,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 100 metres Relay",Gold
27940,"Yolanda Gail L. Devers (-Roberts)",F,33,160,55,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres Hurdles",NA
27940,"Yolanda Gail L. Devers (-Roberts)",F,37,160,55,"United States",USA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
27940,"Yolanda Gail L. Devers (-Roberts)",F,37,160,55,"United States",USA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres Hurdles",NA
27941,"Khrysopigi ""Pigi"" Devetzi",F,28,170,59,Greece,GRE,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Triple Jump",Silver
27941,"Khrysopigi ""Pigi"" Devetzi",F,32,170,59,Greece,GRE,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Long Jump",NA
27941,"Khrysopigi ""Pigi"" Devetzi",F,32,170,59,Greece,GRE,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Triple Jump",Bronze
27956,"Patricia Yvonne Devine (-Gloag)",F,20,159,50,"Great Britain",GBR,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's 200 metres",NA
27967,"Nicole Devonish (-Gilmore)",F,22,179,68,Canada,CAN,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Long Jump",NA
27984,"Marilyn A. Dewarder",F,28,168,56,Guyana,GUY,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 400 metres",NA
27999,"Saraswati Amit Dey-Saha",F,20,154,53,India,IND,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
27999,"Saraswati Amit Dey-Saha",F,24,154,53,India,IND,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 200 metres",NA
28038,"Kobala Vithanage Damayanthi Dharsha",F,17,169,58,"Sri Lanka",SRI,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
28038,"Kobala Vithanage Damayanthi Dharsha",F,17,169,58,"Sri Lanka",SRI,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 200 metres",NA
28038,"Kobala Vithanage Damayanthi Dharsha",F,25,169,58,"Sri Lanka",SRI,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 400 metres",NA
28038,"Kobala Vithanage Damayanthi Dharsha",F,25,169,58,"Sri Lanka",SRI,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
28038,"Kobala Vithanage Damayanthi Dharsha",F,29,169,58,"Sri Lanka",SRI,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
28087,"Antonietta Di Martino",F,30,169,57,Italy,ITA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's High Jump",NA
28119,"Fab Dia (-Longo)",F,23,172,63,France,FRA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
28122,"N'Dye Binta Dia",F,19,160,55,Senegal,SEN,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
28143,"Sahily Diago Mesa",F,20,169,49,Cuba,CUB,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 800 metres",NA
28171,"Emily Jane Diamond",F,25,173,58,"Great Britain",GBR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 400 metres",NA
28171,"Emily Jane Diamond",F,25,173,58,"Great Britain",GBR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
28177,"Judith Patricia Diankolla-Missengu",F,20,180,60,"Congo (Brazzaville)",CGO,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres",NA
28177,"Judith Patricia Diankolla-Missengu",F,20,180,60,"Congo (Brazzaville)",CGO,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 200 metres",NA
28188,"Maria Albertina da Costa Dias (-Pereira)",F,23,163,48,Portugal,POR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",NA
28188,"Maria Albertina da Costa Dias (-Pereira)",F,27,163,48,Portugal,POR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 10,000 metres",NA
28188,"Maria Albertina da Costa Dias (-Pereira)",F,31,163,48,Portugal,POR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
28190,"Ana Maria Guerreiro Dias",F,22,165,52,Portugal,POR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",NA
28190,"Ana Maria Guerreiro Dias",F,26,165,52,Portugal,POR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
28190,"Ana Maria Guerreiro Dias",F,30,165,52,Portugal,POR,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",NA
28190,"Ana Maria Guerreiro Dias",F,34,165,52,Portugal,POR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
28225,"Azucena Daz Calvo",F,33,163,55,Spain,ESP,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
28227,"Julia Berta Daz Hernndez",F,20,165,67,Cuba,CUB,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's 80 metres Hurdles",NA
28227,"Julia Berta Daz Hernndez",F,23,165,67,Cuba,CUB,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 80 metres Hurdles",NA
28273,"Leda Daz de Cano",F,37,166,58,Honduras,HON,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Marathon",NA
28279,"Mara Cruz Daz Garca",F,22,161,47,Spain,ESP,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 10 kilometres Walk",NA
28280,"Mara del Carmen Daz Mancilla",F,26,158,46,Mexico,MEX,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
28297,"Roxana Tomasa Daz Snchez",F,23,169,65,Cuba,CUB,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
28297,"Roxana Tomasa Daz Snchez",F,27,169,65,Cuba,CUB,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 200 metres",NA
28297,"Roxana Tomasa Daz Snchez",F,27,169,65,Cuba,CUB,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28307,"Dikanda Diba",F,21,171,62,"Congo (Kinshasa)",COD,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",NA
28310,"Ejegayehu Dibaba Keneni",F,22,162,47,Ethiopia,ETH,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",Silver
28310,"Ejegayehu Dibaba Keneni",F,26,162,47,Ethiopia,ETH,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",NA
28311,"Genzebe Dibaba Keneni",F,21,168,52,Ethiopia,ETH,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",NA
28311,"Genzebe Dibaba Keneni",F,25,168,52,Ethiopia,ETH,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 1,500 metres",Silver
28312,"Mare Dibaba Hurssa (-Ibrahimova-)",F,22,156,45,Ethiopia,ETH,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
28312,"Mare Dibaba Hurssa (-Ibrahimova-)",F,26,156,45,Ethiopia,ETH,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",Bronze
28313,"Tirunesh Dibaba Keneni",F,19,166,50,Ethiopia,ETH,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",Bronze
28313,"Tirunesh Dibaba Keneni",F,23,166,50,Ethiopia,ETH,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 5,000 metres",Gold
28313,"Tirunesh Dibaba Keneni",F,23,166,50,Ethiopia,ETH,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",Gold
28313,"Tirunesh Dibaba Keneni",F,27,166,50,Ethiopia,ETH,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",Bronze
28313,"Tirunesh Dibaba Keneni",F,27,166,50,Ethiopia,ETH,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 10,000 metres",Gold
28313,"Tirunesh Dibaba Keneni",F,31,166,50,Ethiopia,ETH,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 10,000 metres",Bronze
28316,"Barbora Dibelkov",F,21,174,57,"Czech Republic",CZE,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 20 kilometres Walk",NA
28348,"Cheryl Lynn Dickey",F,29,165,62,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres Hurdles",NA
28363,"Janet Marie Dicks",F,19,168,65,"United States",USA,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Shot Put",NA
28396,"Mildred Ella ""Babe"" Didrikson (Didriksen-, -Zaharias)",F,21,169,57,"United States",USA,"1932 Summer",1932,Summer,"Los Angeles",Athletics,"Athletics Women's 80 metres Hurdles",Gold
28396,"Mildred Ella ""Babe"" Didrikson (Didriksen-, -Zaharias)",F,21,169,57,"United States",USA,"1932 Summer",1932,Summer,"Los Angeles",Athletics,"Athletics Women's High Jump",Silver
28396,"Mildred Ella ""Babe"" Didrikson (Didriksen-, -Zaharias)",F,21,169,57,"United States",USA,"1932 Summer",1932,Summer,"Los Angeles",Athletics,"Athletics Women's Javelin Throw",Gold
28422,"Gundula Diel",F,23,170,68,Germany,GER,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 80 metres Hurdles",NA
28435,"Fatou Dieng",F,16,165,63,Mauritania,MTN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres",NA
28484,"Franka Dietzsch",F,24,183,90,Germany,GER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Discus Throw",NA
28484,"Franka Dietzsch",F,28,183,90,Germany,GER,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Discus Throw",NA
28484,"Franka Dietzsch",F,32,183,90,Germany,GER,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Discus Throw",NA
28484,"Franka Dietzsch",F,36,183,90,Germany,GER,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Discus Throw",NA
28606,"Desislava Yotova Dimitrova",F,24,165,50,Bulgaria,BUL,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
28608,"Mariana Dinkova Dimitrova",F,22,173,62,Bulgaria,BUL,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
28609,"Mariya Dobrinova Dimitrova",F,24,173,55,Bulgaria,BUL,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Triple Jump",NA
28609,"Mariya Dobrinova Dimitrova",F,28,173,55,Bulgaria,BUL,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Triple Jump",NA
28611,"Svetla Stefanova Dimitrova (-Pishtikova)",F,18,171,65,Bulgaria,BUL,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Heptathlon",NA
28611,"Svetla Stefanova Dimitrova (-Pishtikova)",F,22,171,65,Bulgaria,BUL,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Heptathlon",NA
28611,"Svetla Stefanova Dimitrova (-Pishtikova)",F,26,171,65,Bulgaria,BUL,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres Hurdles",NA
28611,"Svetla Stefanova Dimitrova (-Pishtikova)",F,30,171,65,Bulgaria,BUL,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres Hurdles",NA
28613,"Valentina Spasova Dimitrova (Stoimenova-)",F,24,170,65,Bulgaria,BUL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Pentathlon",NA
28618,"Penelope Ann ""Penny"" Dimmock (-Bennett)",F,17,183,61,"Great Britain",GBR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's High Jump",NA
28628,"Bonka Dimova (-Peneva)",F,24,173,60,Bulgaria,BUL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28679,"Grace Ann Dinkins",F,17,170,54,Liberia,LBR,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 100 metres",NA
28679,"Grace Ann Dinkins",F,29,170,54,Liberia,LBR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 400 metres",NA
28679,"Grace Ann Dinkins",F,34,170,54,Liberia,LBR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres",NA
28704,"Ada Diop",F,29,164,59,Senegal,SEN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 200 metres",NA
28704,"Ada Diop",F,29,164,59,Senegal,SEN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28704,"Ada Diop",F,33,164,59,Senegal,SEN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28717,"Aminata Diouf",F,23,172,60,Senegal,SEN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres",NA
28717,"Aminata Diouf",F,23,172,60,Senegal,SEN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28717,"Aminata Diouf",F,27,172,60,Senegal,SEN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28724,"Mame Tacko Diouf",F,23,169,57,Senegal,SEN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 400 metres Hurdles",NA
28724,"Mame Tacko Diouf",F,23,169,57,Senegal,SEN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28724,"Mame Tacko Diouf",F,27,169,57,Senegal,SEN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres Hurdles",NA
28724,"Mame Tacko Diouf",F,27,169,57,Senegal,SEN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
28744,"Etenesh Diro Neda",F,21,168,49,Ethiopia,ETH,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
28744,"Etenesh Diro Neda",F,25,168,49,Ethiopia,ETH,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
28762,"Cline Distel-Bonnet",F,29,170,69,France,FRA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 100 metres Relay",NA
28766,"Constantina Di-Tomescu",F,34,160,48,Romania,ROU,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",NA
28766,"Constantina Di-Tomescu",F,38,160,48,Romania,ROU,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",Gold
28766,"Constantina Di-Tomescu",F,42,160,48,Romania,ROU,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
28770,"Maria Dii-Diaconescu",F,22,168,68,Romania,ROU,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's Javelin Throw",NA
28770,"Maria Dii-Diaconescu",F,26,168,68,Romania,ROU,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's Javelin Throw",NA
28791,"Nancy Jane Ditz (-Mosbacher)",F,34,165,51,"United States",USA,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Marathon",NA
28803,"Katalin Divs",F,26,180,84,Hungary,HUN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Hammer Throw",NA
28803,"Katalin Divs",F,30,180,84,Hungary,HUN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Hammer Throw",NA
28814,"Alyson Dixon",F,37,155,43,"Great Britain",GBR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
28820,"Diamond Brittany Dixon",F,20,168,51,"United States",USA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 400 metres Relay",Gold
28821,"Diane Lynn Dixon (-Trouse)",F,19,165,54,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 4 x 400 metres Relay",Gold
28821,"Diane Lynn Dixon (-Trouse)",F,23,165,54,"United States",USA,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 400 metres",NA
28821,"Diane Lynn Dixon (-Trouse)",F,23,165,54,"United States",USA,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 4 x 400 metres Relay",Silver
28837,"Vonette Dixon",F,32,169,62,Jamaica,JAM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres Hurdles",NA
28853,"Salhate Djamalidine",F,25,171,55,Comoros,COM,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres Hurdles",NA
28858,"Patricia Djat-Taillard",F,25,173,58,France,FRA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 800 metres",NA
28884,"Temalangeni Mbali Dlamini",F,21,168,58,Swaziland,SWZ,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
28899,"Lyudmila Leonidovna Dmitriady (Lapshina-)",F,27,162,57,Uzbekistan,UZB,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres",NA
28899,"Lyudmila Leonidovna Dmitriady (Lapshina-)",F,27,162,57,Uzbekistan,UZB,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 200 metres",NA
28899,"Lyudmila Leonidovna Dmitriady (Lapshina-)",F,31,162,57,Uzbekistan,UZB,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
28939,"Ismnia do Frederico",F,25,154,49,"Cape Verde",CPV,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres",NA
28939,"Ismnia do Frederico",F,29,154,49,"Cape Verde",CPV,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres",NA
28996,"Lisa Jane Dobriskey (Soos-)",F,24,171,56,"Great Britain",GBR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 1,500 metres",NA
28996,"Lisa Jane Dobriskey (Soos-)",F,28,171,56,"Great Britain",GBR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",NA
29009,"Nataliya Volodymyrivna Dobrynska",F,22,182,70,Ukraine,UKR,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Heptathlon",NA
29009,"Nataliya Volodymyrivna Dobrynska",F,26,182,70,Ukraine,UKR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Heptathlon",Gold
29009,"Nataliya Volodymyrivna Dobrynska",F,30,182,70,Ukraine,UKR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Heptathlon",NA
29061,"Gulsara Dodoboeva",F,20,160,47,Tajikistan,TJK,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
29061,"Gulsara Dodoboeva",F,24,160,47,Tajikistan,TJK,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Marathon",NA
29061,"Gulsara Dodoboeva",F,28,160,47,Tajikistan,TJK,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",NA
29065,"Gita Vaniva Dodova",F,26,182,60,Bulgaria,BUL,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Triple Jump",NA
29068,"Dorothy Lucille Dodson (-Kenny, -Kotzenborn)",F,29,160,55,"United States",USA,"1948 Summer",1948,Summer,London,Athletics,"Athletics Women's Shot Put",NA
29068,"Dorothy Lucille Dodson (-Kenny, -Kotzenborn)",F,29,160,55,"United States",USA,"1948 Summer",1948,Summer,London,Athletics,"Athletics Women's Discus Throw",NA
29068,"Dorothy Lucille Dodson (-Kenny, -Kotzenborn)",F,29,160,55,"United States",USA,"1948 Summer",1948,Summer,London,Athletics,"Athletics Women's Javelin Throw",NA
29086,"Bahar Doan",F,33,155,48,Turkey,TUR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
29086,"Bahar Doan",F,37,155,48,Turkey,TUR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
29120,"Anna Doi",F,16,157,47,Japan,JPN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29197,"Maria ""Marie"" Dollinger (-Hendrix)",F,17,168,50,Germany,GER,"1928 Summer",1928,Summer,Amsterdam,Athletics,"Athletics Women's 800 metres",NA
29197,"Maria ""Marie"" Dollinger (-Hendrix)",F,21,168,50,Germany,GER,"1932 Summer",1932,Summer,"Los Angeles",Athletics,"Athletics Women's 100 metres",NA
29197,"Maria ""Marie"" Dollinger (-Hendrix)",F,21,168,50,Germany,GER,"1932 Summer",1932,Summer,"Los Angeles",Athletics,"Athletics Women's 4 x 100 metres Relay",NA
